index	sentence1	sentence2	label
720	Em Seul, Han confirmou que toda a mídia norte-coreana na segunda-feira começou a se referir a Kim Jong Il como "Sua Excelência" ou pelo termo anteriormente reservado a seu pai, "o Grande Líder". Até agora, o jovem Kim foi chamado de "o querido líder".	O filho de Kim Il Sung é chamado Kim Jong Il.	not_entailment
721	O Daily Mail confirmou que desistiu da licitação para o jornal rival Daily Telegraph.	O telégrafo diário é vendido.	not_entailment
722	Em um jogo cheio de controvérsias, o Manchester United saiu com uma vitória crucial fora de casa, depois de um livre de Ryan Giggs dar a liderança. Lille protestou contra o gol, dizendo que a equipe estava montando seu muro no momento em que Giggs chutou, e a equipe quase saiu do campo. Após incitar as autoridades, o jogo foi retomado, mas Lille disse que estaria apostando em uma repetição com a UEFA. A UEFA rejeitou a reivindicação e declarou o gol válido, além de decidir "instaurar um processo contra o Lille pelo comportamento inadequado de seus jogadores imediatamente após o gol".	Lille derrotou o Manchester United.	not_entailment
723	De acordo com Nelson Beavers, que é co-proprietário da empresa atual, Carolina Analytical Laboratories, LLC. e possui histórico de propriedade / emprego na Woodson-Tenent e na Eurofins, o sistema séptico foi instalado no início dos anos 90.	Nelson Beavers trabalhou para Eurofins.	entailment
724	Às vésperas de uma retaliação amplamente antecipada contra as forças russas em Grozny, os comandantes militares retiraram unidades importantes da cidade, deixando-a vulnerável à infiltração de guerrilhas.	Forças russas vulneráveis a guerrilheiros	not_entailment
725	O Plano de Emergência do Presidente para Combate à Aids (PEPFAR) fornece financiamento para o tratamento de HIV / AIDS, malária e tuberculose em 15 países focados entre os mais pobres do mundo, principalmente na África. Em 30 de setembro, o PEPFAR apoiava o tratamento antirretroviral que salva vidas para mais de 2,1 milhões de homens, mulheres e crianças vivendo com HIV / AIDS em todo o mundo, incluindo mais de dois milhões de pessoas na África Subsaariana, disse Perino. Quase 9,7 milhões de pessoas afetadas pelo HIV / AIDS nos países do PEPFAR, incluindo quase quatro milhões de órfãos e outras crianças, receberam "cuidados compassivos" até essa data, disse ela. "Quase 240.000 bebês nasceram livres do HIV devido ao apoio do povo americano a programas para impedir que as mães passem o vírus para seus filhos", acrescentou Perino.	Pepfar foi fundada pelo presidente Bush.	not_entailment
726	David Marshall, responsável pelo treinamento de clientes da ABB Robotics em Milton Keynes, espera fervorosamente que a indústria de alimentos, bebidas e confeitaria se torne o próximo grande mercado para robôs.	Os robôs são usados na indústria de alimentos, em geral.	not_entailment
727	Os Acordos de Paz de Dayton na Bósnia e Herzegovina foram o primeiro grande acordo de paz adotado após a conferência de Pequim, em dezembro de 1995.	O Tratado de Paz de Dayton foi formulado para acabar com a guerra na Bósnia.	entailment
728	Um jato cheio de turistas voltando para casa na ilha francesa da Martinica, no Caribe, caiu na terça-feira, na Venezuela.	Um avião que transportava turistas para a ilha da Martinica caiu na terça-feira, na Venezuela.	entailment
729	"A capacidade das pessoas de se adaptar e fazer as pazes com uma nova situação, mesmo que se sintam vulneráveis, é realmente notável", disse Randy Quevillon, presidente do departamento de psicologia e do Disaster Mental Health Institute da Universidade de Dakota do Sul.	Randy Quevillon está empregado na Universidade de Dakota do Sul.	entailment
730	Eddeh reafirmou sua opinião de que o presidente Al-Hrawi deveria ser restabelecido por mais três anos, alegando que ele "tem uma experiência considerável na administração do estado, mas sua renúncia seria apropriada após a retirada das forças israelenses e sírias".	Eddeh pede uma extensão à presidência de Al-Hrawi, dizendo que ele deveria renunciar após a retirada das forças israelenses e sírias. "	entailment
731	Os primeiros restos de dinossauros no sudeste da Ásia foram encontrados no Laos já em 1936, mas pouco mais ocorreu até os anos 80. Grande parte da área é fortemente vegetada e, embora difícil de explorar, promete muitas descobertas significativas no futuro. A Tailândia forneceu as melhores descobertas, principalmente do Grupo Khorat, que abrange o período entre o final do Triássico e o início do Cretáceo.	Restos de dinossauros foram encontrados na Ásia.	entailment
732	Sexta-feira, 9 de junho de 2006 O governador Brad Oklahoma assinou o SB 1800 que permite a pena de morte ou vida sem liberdade condicional para os condenados por abuso sexual de uma criança com menos de 14 anos. Além disso, o projeto também estabelece uma equipe de resposta ao abuso infantil dentro do Oklahoma Secretaria de Investigação do Estado. Oklahoma agora se juntou à Flórida, Louisiana, Montana e Carolina do Sul para tomar medidas semelhantes para repetir o abuso sexual infantil.	SB 1800 é uma lei que protege crianças.	entailment
733	O Pharos, um farol monumental construído por volta de 280 aC e com 330 pés de altura, iluminou a entrada do porto de Alexandria por séculos, mas os arqueólogos nunca foram capazes de identificar positivamente quaisquer restos mortais.	O Farol de Pharos foi construído por volta de 280 aC.	entailment
734	A astronauta norte-americana Sunita Williams, atualmente a bordo da Estação Espacial Internacional, quebrou hoje o recorde de maior voo espacial ininterrupto de uma mulher. Às 05:47 UTC, Williams ultrapassou o recorde anterior de 188 dias e quatro horas estabelecido por Shannon Lucid em 1996. Este não é o único recorde que Williams quebrou. No início deste ano, ela estabeleceu um recorde de 29 horas e 17 minutos para o tempo gasto por uma mulher em caminhadas espaciais.	Anousheh Ansari pagou para ir ao espaço.	not_entailment
735	Como os Estados Unidos, as autoridades da ONU também estão consternadas com o fato de Aristide ter matado uma conferência convocada pelo Primeiro Ministro Robert Malval em Porto Príncipe, na esperança de reunir todas as partes em conflito.	Aristide mata o primeiro-ministro Robert Malval	not_entailment
736	Michael Jordan, o técnico Phil Jackson e o elenco, incluindo Scottie Pippen, levaram o Chicago Bulls a seis campeonatos da National Basketball Association.	O time de basquete dos Bulls está sediado em Chicago.	entailment
737	Um concurso do Aeroporto Internacional de Miami foi evacuado por três horas na quarta-feira, após a descarga de um spray de pimenta, causando 43 pessoas com problemas respiratórios.	Um concurso no aeroporto foi evacuado quarta-feira, depois que as pessoas começaram a ter problemas para respirar.	entailment
738	Os filhos de Hinostroza disseram à polícia que quatro indivíduos encapuzados invadiram a casa e atiraram na mãe depois de a terem insultado.	Os filhos de Hinostroza atacaram a mãe com uma arma.	not_entailment
739	A Food and Drug Administration, que regula experimentos em seres humanos, afirma que seus regulamentos proíbem a clonagem humana sem a permissão prévia da agência e lançou uma investigação sobre se a Clonaid realizou ilegalmente algum trabalho em solo americano.	A Food and Drug Administration proíbe a clonagem humana sem permissão prévia.	entailment
740	Três grandes atentados em menos de uma semana causam certa ansiedade entre os líderes políticos de Bagdá e Washington. Na quinta-feira passada, 10 pessoas foram mortas por um carro-bomba em um mercado lotado de gado na província de Babel, ao sul de Bagdá. No domingo, mais de 30 pessoas morreram quando um homem-bomba andando de moto explodiu em uma academia de polícia na capital. O atentado de terça-feira em Abu Ghraib também matou e feriu um grande número de pessoas - incluindo jornalistas e autoridades locais.	Alguns jornalistas e autoridades locais foram mortos em um dos três atentados na área de Bagdá.	entailment
741	Em uma entrevista esta semana, o presidente disse que o vice-presidente Dick Cheney e o secretário de Defesa Donald Rumsfeld serão uma parte valiosa de seu governo até que sua presidência termine.	Dick Cheney é vice-presidente do secretário de Defesa Donald Rumsfeld.	not_entailment
742	As estimativas variam amplamente, mas acredita-se que haja até 100 milhões de crianças trabalhando em casas, fábricas, lojas, campos, bordéis e nas ruas da Índia rural e urbana.	O trabalho infantil é amplamente utilizado na Ásia.	entailment
743	O grupo, juntamente com uma ampla coalizão de organizações de desarmamento, meio ambiente, paz e religião, espera que o boicote pressione as empresas francesas a exercer sua influência econômica e incentive Chirac a encerrar todos os testes de armas nucleares.	Pressão internacional é exercida para encerrar os testes nucleares franceses.	entailment
744	A resposta para a pergunta número um, "quantos continentes existem?", É sete.	Existem sete continentes.	entailment
745	David Nabarro, da Organização Mundial da Saúde, disse que uma pandemia pode ocorrer a qualquer momento e reivindicar entre 5 e 150 milhões de vidas, dependendo da resposta do mundo à gripe aviária.	A Organização Mundial da Saúde (OMS) moveu-se na sexta-feira para revisar previsões alarmantes de que uma pandemia decorrente do vírus da gripe aviária que assola partes da Ásia poderia matar até 150 milhões de pessoas.	not_entailment
746	Bountiful chegou após o fim da guerra, navegando para a Baía de São Francisco em 21 de agosto de 1945. Bountiful foi então designado como navio hospital em Yokosuka, Japão, partindo de São Francisco em 1 de novembro de 1945.	Bountiful chegou a São Francisco em 1 de novembro de 1945.	not_entailment
747	Após dois anos, os indivíduos aspirinados apresentaram um risco reduzido de acidente vascular cerebral fatal e não fatal.	As pessoas experimentaram efeitos adversos enquanto tomavam aspirina.	not_entailment
748	Um adolescente, pertencente ao grupo anti-cientologia Anonymous, admitiu que lançou um ataque de negação de serviço distribuído (DDoS) no site oficial da Igreja de Scientology, scientology.org. Dmitriy Guzner, 18 anos, admitirá as acusações relacionadas à realização do ataque DDoS. Ele agora enfrenta uma sentença máxima de dez anos de prisão. Em resposta a incidentes como esses, Scientology chamou o Anonymous de "ciberterroristas". Um ataque DDoS ocorre quando vários computadores são usados para atacar um determinado site com tanto tráfego que não é acessível. Os hackers atacam os servidores ocupando todo o espaço disponível, impedindo o acesso do usuário legítimo.	D. Guzner, 18 anos, é membro do grupo Anonymous que atacou o site de Scientology.	entailment
749	Trata-se de um movimento de independência entre os povos tâmeis do norte do Sri Lanka - a antiga terra do Ceilão independente da Grã-Bretanha em 1948 e recebeu o nome de Sri Lanka, palavra cingalesa, em 1972.	O nome atual do Ceilão é Sri Lanka.	entailment
